Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Total,Date,Time,Payment,Rating
SLM-100722,Colombo,Colombo,Normal,Female,Beverages,386.16,4,1822.68,2026-02-10,15:28,Cash,7.3
SLM-100723,Galle,Galle,Member,Male,Household,3401.37,1,3061.23,2026-02-19,16:27,Cash,5.7
SLM-100724,Galle,Galle,Normal,Male,Beverages,494.39,2,889.9,2026-02-23,09:33,Cash,8.6
SLM-100725,Colombo,Colombo,Member,Male,Personal Care,1527.14,3,5406.08,2026-01-04,12:07,Cash,5.3
SLM-100726,Kandy,Kandy,Member,Male,Beverages,622.96,1,598.04,2026-02-22,11:09,Card,8.6
SLM-100727,Kandy,Kandy,Normal,Male,Personal Care,2214.19,3,6376.87,2026-01-02,16:21,Cash,6.9
SLM-100728,Colombo,Colombo,Member,Male,Beverages,148.69,5,877.27,2026-02-04,13:08,Card,7.8
SLM-100729,Galle,Galle,Normal,Male,Electronics,1617.98,2,2912.36,2026-02-17,16:05,Card,8.8
SLM-100730,Colombo,Colombo,Member,Female,Food,378.79,2,893.94,2026-01-07,16:00,Cash,4.7
SLM-100731,Colombo,Colombo,Normal,Female,Electronics,5006.69,5,29539.47,2026-02-23,10:21,Cash,7.7
SLM-100732,Colombo,Colombo,Normal,Female,Household,1376.23,2,3247.9,2026-01-30,16:54,Cash,8.8
SLM-100733,Colombo,Colombo,Normal,Female,Beverages,931.0,4,4394.32,2026-01-24,15:31,Cash,6.4
SLM-100734,Kandy,Kandy,Member,Male,Household,466.01,2,894.74,2026-01-31,17:23,Card,8.6
SLM-100735,Galle,Galle,Normal,Male,Food,1622.97,1,1460.67,2026-02-07,16:22,Card,7.9
SLM-100736,Colombo,Colombo,Normal,Female,Beverages,671.11,6,4751.46,2026-01-17,15:09,Card,7.0
SLM-100737,Galle,Galle,Member,Female,Personal Care,586.41,3,1583.31,2026-02-13,13:04,Cash,6.4
SLM-100738,Kandy,Kandy,Member,Female,Food,2137.56,7,14364.4,2026-01-28,17:58,Card,5.8
SLM-100739,Kandy,Kandy,Member,Male,Personal Care,1680.33,4,6452.47,2026-01-08,17:45,eZ Cash,3.7
SLM-100740,Colombo,Colombo,Member,Male,Food,1465.07,7,12101.48,2026-02-12,21:53,Card,5.7
SLM-100741,Colombo,Colombo,Normal,Female,Food,1023.43,4,4830.59,2026-02-20,12:04,Card,8.0
SLM-100742,Colombo,Colombo,Member,Male,Food,651.41,2,1537.33,2026-01-07,13:35,eZ Cash,6.9
SLM-100743,Colombo,Colombo,Member,Male,Beverages,549.61,4,2594.16,2026-02-01,09:31,Card,8.4
SLM-100744,Kandy,Kandy,Member,Female,Food,1190.14,2,2285.07,2026-02-28,08:53,Cash,8.2
SLM-100745,Kandy,Kandy,Member,Male,Personal Care,2448.29,3,7051.08,2026-02-17,20:53,Card,7.5
SLM-100746,Kandy,Kandy,Member,Female,Food,604.21,1,580.04,2026-02-05,11:06,Card,8.6
SLM-100747,Galle,Galle,Member,Male,Beverages,697.5,3,1883.25,2026-01-17,13:04,eZ Cash,8.1
SLM-100748,Galle,Galle,Member,Female,Personal Care,1638.74,6,8849.2,2026-01-03,17:25,Cash,7.9
SLM-100749,Kandy,Kandy,Normal,Female,Personal Care,1196.7,3,3446.5,2026-01-21,15:33,eZ Cash,8.0
SLM-100750,Colombo,Colombo,Normal,Male,Food,1640.6,6,11615.45,2026-02-08,16:16,eZ Cash,9.0
SLM-100751,Kandy,Kandy,Member,Female,Household,2003.96,2,3847.6,2026-02-05,16:16,Card,7.2
SLM-100752,Kandy,Kandy,Normal,Female,Electronics,6263.14,3,18037.84,2026-01-08,21:42,Card,7.2
SLM-100753,Kandy,Kandy,Member,Female,Beverages,874.57,3,2518.76,2026-01-11,14:33,Cash,8.2
SLM-100754,Colombo,Colombo,Normal,Male,Food,1387.23,6,9821.59,2026-02-12,16:32,eZ Cash,5.2
SLM-100755,Kandy,Kandy,Member,Male,Personal Care,656.15,6,3779.42,2026-01-03,18:00,Cash,6.2
SLM-100756,Galle,Galle,Member,Female,Household,2372.0,1,2134.8,2026-02-25,09:04,Cash,6.5
SLM-100757,Galle,Galle,Normal,Male,Personal Care,2208.71,4,7951.36,2026-02-01,17:31,Card,8.7
SLM-100758,Galle,Galle,Normal,Female,Beverages,858.83,5,3864.74,2026-01-16,15:50,Card,7.7
SLM-100759,Colombo,Colombo,Normal,Male,Food,1630.66,7,13469.25,2026-01-23,12:49,Cash,6.8
SLM-100760,Kandy,Kandy,Normal,Female,Food,1155.06,2,2217.72,2026-02-01,10:58,Cash,9.7
SLM-100761,Kandy,Kandy,Normal,Female,Food,604.04,4,2319.51,2026-01-10,11:00,Cash,7.2
SLM-100762,Galle,Galle,Normal,Male,Household,950.76,3,2567.05,2026-01-14,10:55,eZ Cash,5.3
SLM-100763,Colombo,Colombo,Member,Male,Food,2158.92,4,10190.1,2026-01-03,12:30,Cash,6.6
SLM-100764,Galle,Galle,Member,Male,Household,1693.56,1,1524.2,2026-01-09,11:52,Cash,7.0
SLM-100765,Galle,Galle,Normal,Male,Electronics,4916.12,5,22122.54,2026-02-06,17:05,Card,6.1
SLM-100766,Galle,Galle,Normal,Male,Food,2186.8,6,11808.72,2026-01-16,10:17,Card,7.8
SLM-100767,Colombo,Colombo,Normal,Female,Personal Care,1984.56,3,7025.34,2026-01-20,13:06,Card,10.0
SLM-100768,Galle,Galle,Normal,Female,Food,1147.34,1,1032.61,2026-01-15,14:40,Cash,6.9
SLM-100769,Colombo,Colombo,Normal,Female,Food,270.43,7,2233.75,2026-01-27,16:03,eZ Cash,8.3
SLM-100770,Kandy,Kandy,Normal,Male,Beverages,789.42,4,3031.37,2026-02-23,19:35,Card,6.1
SLM-100771,Colombo,Colombo,Member,Male,Electronics,8447.53,7,69776.6,2026-01-20,13:58,eZ Cash,9.4
SLM-100772,Colombo,Colombo,Normal,Male,Food,1033.15,4,4876.47,2026-01-30,13:39,Card,7.0
SLM-100773,Colombo,Colombo,Member,Male,Household,2967.41,7,24510.81,2026-02-13,10:47,Card,8.6
SLM-100774,Kandy,Kandy,Normal,Male,Personal Care,2598.21,6,14965.69,2026-02-18,16:33,eZ Cash,9.8
SLM-100775,Galle,Galle,Member,Male,Household,1845.0,3,4981.5,2026-02-17,16:09,Cash,8.2
SLM-100776,Kandy,Kandy,Member,Male,Food,1197.58,1,1149.68,2026-02-14,16:32,Cash,6.8
SLM-100777,Colombo,Colombo,Member,Female,Electronics,4100.75,6,29033.31,2026-01-23,13:58,Cash,8.1
SLM-100778,Colombo,Colombo,Member,Male,Food,509.17,5,3004.1,2026-01-17,17:21,Card,6.3
SLM-100779,Galle,Galle,Normal,Female,Electronics,7138.38,2,12849.08,2026-01-23,17:07,Cash,5.2
SLM-100780,Galle,Galle,Normal,Female,Household,393.87,3,1063.45,2026-02-07,11:24,Card,7.3
SLM-100781,Kandy,Kandy,Normal,Female,Food,1575.59,7,10587.96,2026-01-17,17:48,Cash,8.7
SLM-100782,Colombo,Colombo,Normal,Female,Household,623.03,2,1470.35,2026-02-16,08:08,Cash,7.9
SLM-100783,Colombo,Colombo,Member,Female,Beverages ,622.85,5,3674.81,2026-02-07,18:57,eZ Cash,8.6
SLM-100784,Kandy,Kandy,Member,Male,Personal Care,1306.37,1,1254.12,2026-02-22,21:42,Card,7.7
SLM-100785,Kandy,Kandy,Normal,Female,Personal Care,1658.31,4,6367.91,2026-01-03,15:30,eZ Cash,6.0
SLM-100786,Kandy,Kandy,Member,Female,Personal Care,1502.98,5,7214.3,2026-02-03,08:53,Cash,6.4
SLM-100787,Kandy,Kandy,Normal,Female,Personal Care,2402.43,6,13838.0,2026-01-15,08:21,Card,5.5
SLM-100788,Colombo,Colombo,Normal,Female,Personal Care,1919.15,5,11322.98,2026-01-09,10:36,eZ Cash,7.0
SLM-100789,Galle,Galle,Member,Female,Household,914.67,2,1646.41,2026-02-17,14:12,Card,5.3
SLM-100790,Galle,Galle,Normal,Male,Food,2013.86,3,5437.42,2026-01-07,16:12,Card,7.7
SLM-100791,Kandy,Kandy,Normal,Female,Food,1769.88,3,5097.25,2026-02-03,11:10,Cash,7.0
SLM-100792,Kandy,Kandy,Member,Male,Food,1936.12,3,5576.03,2026-01-13,21:01,Cash,8.3
SLM-100793,Colombo,Colombo,Normal,Male,Personal Care,1025.23,3,3629.31,2026-01-17,21:23,Cash,8.0
SLM-100794,Galle,Galle,Member,Male,Beverages,868.44,6,4689.58,2026-01-30,16:39,eZ Cash,7.1
SLM-100795,Kandy,Kandy,Member,Female,Food,814.44,1,781.86,2026-01-21,15:52,Cash,9.5
SLM-100796,Colombo,Colombo,Member,Female,Electronics,6103.23,6,43210.87,2026-01-17,15:09,Cash,8.0
SLM-100797,Kandy,Kandy,Normal,Male,Personal Care,2351.01,3,6770.91,2026-02-27,18:25,Card,8.1
SLM-100798,Galle,Galle,Normal,Male,Food,1877.49,5,8448.71,2026-02-09,15:04,Cash,6.5
SLM-100799,Galle,Galle,Member,Male,Beverages,415.73,6,2244.94,2026-02-01,14:37,Card,6.1
SLM-100800,Kandy,Kandy,Member,Male,Food,632.95,1,607.63,2026-01-14,13:12,eZ Cash,6.0
SLM-100801,Galle,Galle,Member,Female,Food,2199.72,5,9898.74,2026-01-11,18:56,Card,7.1
SLM-100802,Kandy,Kandy,Member,Male,Electronics,6104.85,2,11721.31,2026-01-18,16:31,Cash,6.8
SLM-100803,Kandy,Kandy,Normal,Female,Personal Care,678.74,4,2606.36,2026-01-10,19:42,Cash,6.8
SLM-100804,Colombo,Colombo,Normal,Male,Personal Care,631.88,1,745.62,2026-02-05,21:32,eZ Cash,6.5
SLM-100805,Kandy,Kandy,Normal,Female,Food,1056.98,3,3044.1,2026-01-22,10:08,eZ Cash,9.0
SLM-100806,Galle,Galle,Normal,Female,Food,277.7,6,1499.58,2026-02-08,17:42,Cash,8.0
SLM-100807,Colombo,Colombo,Member,Male,Electronics,5807.88,6,41119.79,2026-01-22,17:36,Card,10.0
SLM-100808,Kandy,Kandy,Member,Female,Electronics,9122.27,2,17514.76,2026-02-26,08:40,Card,7.9
SLM-100809,Colombo,Colombo,Normal,Female,Beverages,502.51,4,2371.85,2026-01-29,14:26,Cash,7.6
SLM-100810,Galle,Galle,Normal,Male,Household,2979.3,1,2681.37,2026-02-17,13:54,Cash,7.0
SLM-100811,Colombo,Colombo,Member,Male,Electronics,7597.84,2,17930.9,2026-02-25,10:56,Card,6.1
SLM-100812,Kandy,Kandy,Member,Male,Beverages,727.89,3,2096.32,2026-02-08,12:22,eZ Cash,6.8
SLM-100813,Galle,Galle,Normal,Female,Household,2391.31,1,2152.18,2026-01-29,16:18,Card,5.9
SLM-100814,Galle,Galle,Normal,Female,Beverages,136.35,3,368.14,2026-02-26,09:32,Cash,5.9
SLM-100815,Colombo,Colombo,Normal,Male,Personal Care,1106.71,2,2611.84,2026-01-06,11:41,Cash,6.7
SLM-100816,Colombo,Colombo,Normal,Female,Personal Care,492.82,4,2326.11,2026-01-13,13:30,eZ Cash,7.4
SLM-100817,Kandy,Kandy,Member,Female,Beverages,165.35,1,158.74,2026-02-04,10:40,Cash,7.3
SLM-100818,Colombo,Colombo,Normal,Female,Electronics,3893.11,6,27563.22,2026-02-23,13:37,Cash,6.3
SLM-100819,Colombo,Colombo,Member,Male,Electronics,1793.08,2,4231.67,2026-01-07,16:17,eZ Cash,8.6
SLM-100820,Colombo,Colombo,Member,Female,Food,2161.99,3,7653.44,2026-01-02,19:39,Cash,5.5
SLM-100821,Galle,Galle,Member,Female,Household,1589.74,4,5723.06,2026-03-01,11:47,Cash,5.3
SLM-100822,Colombo,Colombo,Normal,Female,Personal Care,1671.2,5,9860.08,2026-01-31,19:49,Card,6.0
SLM-100823,Galle,Galle,Normal,Male,Beverages,596.31,7,3756.75,2026-01-09,19:00,Cash,7.5
SLM-100824,Galle,Galle,Normal,Male,Personal Care,1796.37,3,4850.2,2026-01-21,14:16,Card,8.6
SLM-100825,Kandy,Kandy,Normal,Male,Food,1678.62,1,1611.48,2026-01-21,10:40,eZ Cash,6.2
SLM-100826,Galle,Galle,Member,Male,Personal Care,1411.48,7,8892.32,2026-01-22,17:56,Cash,8.8
SLM-100827,Kandy,Kandy,Normal,Male,Household,1573.93,6,9065.84,2026-02-06,09:43,Card,9.1
SLM-100828,Colombo,Colombo,Member,Female,Beverages,383.22,7,3165.4,2026-01-14,17:41,Cash,7.8
SLM-100829,Colombo,Colombo,Normal,Male,Personal Care,524.58,5,3095.02,2026-02-24,16:47,eZ Cash,8.8
SLM-100830,Colombo,Colombo,Normal,Female,Personal Care,1070.22,5,6314.3,2026-03-01,16:38,eZ Cash,6.7
SLM-100831,Colombo,Colombo,Normal,Male,Food,2126.59,5,12546.88,2026-02-09,20:31,Cash,4.8
SLM-100832,Galle,Galle,Member,Female,Personal Care,1383.43,4,4980.35,2026-01-03,17:39,Cash,6.5
SLM-100833,Colombo,Colombo,Member,Male,Food,1359.96,5,8023.76,2026-01-07,13:40,Cash,5.6
SLM-100834,Kandy,Kandy,Normal,Female,Beverages,542.86,4,2084.58,2026-01-28,12:38,Card,3.8
SLM-100835,Kandy,Kandy,Normal,Female,Food,732.85,1,703.54,2026-02-02,09:25,Card,9.4
SLM-100836,Kandy,Kandy,Member,Female,Food,986.43,7,6628.81,2026-01-24,19:51,Cash,5.5
SLM-100837,Kandy,Kandy,Member,Female,Beverages,397.54,1,381.64,2026-02-19,12:39,Card,6.9
SLM-100838,Kandy,Kandy,Member,Male,Beverages,500.01,5,2400.05,2026-02-24,18:26,Card,6.9
SLM-100839,Kandy,Kandy,Normal,Male,Personal Care,2253.57,2,4326.85,2026-02-24,13:17,Cash,5.3
SLM-100840,Galle,Galle,Member,Female,Beverages,589.31,5,2651.89,2026-02-26,14:01,Cash,7.2
SLM-100841,Kandy,Kandy,Member,Female,Beverages,931.53,4,3577.08,2026-01-04,17:43,Cash,4.9
SLM-100842,Galle,Galle,Normal,Female,Food,1944.75,4,7001.1,2026-02-12,12:25,Cash,7.4
SLM-100843,Kandy,Kandy,Member,Male,Electronics,7045.1,6,40579.78,2026-02-02,19:22,Card,5.3
SLM-100844,Kandy,Kandy,Member,Female,Household,2860.43,6,16476.08,2026-02-22,12:24,Cash,7.1
SLM-100845,Colombo,Colombo,Normal,Female,Beverages,304.94,6,2158.98,2026-01-18,17:21,Cash,9.0
SLM-100846,Colombo,Colombo,Normal,Female,Household,1139.92,2,2690.21,2026-02-03,16:32,eZ Cash,6.8
SLM-100847,Kandy,Kandy,Normal,Female,Food,691.19,4,2654.17,2026-01-13,21:34,Cash,6.7
SLM-100848,Galle,Galle,Member,Male,Household,569.92,4,2051.71,2026-02-06,17:58,Cash,9.0
SLM-100849,Kandy,Kandy,Normal,Male,Personal Care,830.56,3,2392.01,2026-02-05,09:19,Cash,5.8
SLM-100850,Kandy,Kandy,Member,Male,Household,2191.85,3,6312.53,2026-02-04,18:12,Cash,8.6
SLM-100851,Galle,Galle,Member,Male,Personal Care,1973.69,6,10657.93,2026-01-03,16:14,Card,7.2
SLM-100852,Galle,Galle,Normal,Male,Food,1369.31,7,8626.65,2026-01-03,17:01,Cash,7.9
SLM-100853,Colombo,Colombo,Normal,Female,Household,3009.15,5,17753.99,2026-01-28,21:07,Cash,7.5
SLM-100854,Kandy,Kandy,Member,Male,Beverages,367.37,5,1763.38,2026-01-05,12:15,eZ Cash,8.0
SLM-100855,Colombo,Colombo,Member,Female,Beverages ,664.38,2,1567.94,2026-02-27,16:10,Cash,6.0
SLM-100856,Kandy,Kandy,Normal,Male,Electronics,3000.73,6,17284.2,2026-02-19,16:39,Cash,7.1
SLM-100857,Galle,Galle,Member,Female,Personal Care,2359.16,5,10616.22,2026-02-23,21:24,eZ Cash,9.1
SLM-100858,Kandy,Kandy,Normal,Female,Personal Care,1573.72,2,3021.54,2026-01-12,19:23,Cash,8.6
SLM-100859,Colombo,Colombo,Normal,Female,Household,498.51,3,1764.73,2026-01-09,11:17,Cash,6.9
SLM-100860,Colombo,Colombo,Normal,Male,Food,912.67,6,6461.7,2026-02-05,17:12,eZ Cash,7.2
SLM-100861,Colombo,Colombo,Member,Male,Household,2429.51,2,5733.64,2026-02-18,19:54,Cash,6.4
SLM-100862,Colombo,Colombo,Member,Female,Electronics,2635.3,6,18657.92,2026-02-12,13:16,eZ Cash,6.9
SLM-100863,Kandy,Kandy,Normal,Female,Food,1466.72,3,4224.15,2026-02-01,11:05,Card,7.0
SLM-100864,Galle,Galle,Normal,Female,Electronics,5052.14,1,4546.93,2026-02-23,14:57,eZ Cash,6.6
SLM-100865,Galle,Galle,Member,Female,Electronics,6829.05,3,18438.44,2026-02-03,19:56,Cash,6.0
SLM-100866,Galle,Galle,Member,Male,Food,1147.85,4,4132.26,2026-02-27,12:20,eZ Cash,5.6
SLM-100867,Colombo,Colombo,Member,Female,Household,2186.5,5,12900.35,2026-01-19,18:46,Card,3.6
SLM-100868,Kandy,Kandy,Member,Female,Food,666.7,6,3840.19,2026-02-04,18:10,Cash,5.8
SLM-100869,Colombo,Colombo,Normal,Female,Beverages,323.34,4,1526.16,2026-02-13,15:43,Card,8.7
SLM-100870,Kandy,Kandy,Member,Male,Food,182.21,6,1049.53,2026-01-26,19:33,Cash,6.2
SLM-100871,Galle,Galle,Member,Male,Personal Care,1287.83,5,5795.23,2026-01-13,20:24,eZ Cash,10.0
SLM-100872,Kandy,Kandy,Normal,Female,Personal Care,2379.48,6,13705.8,2026-02-26,17:23,Card,5.8
SLM-100873,Colombo,Colombo,Normal,Female,Household,1077.29,5,6356.01,2026-01-23,16:52,Cash,8.6
SLM-100874,Colombo,Colombo,Member,Male,Electronics,4894.43,2,11550.85,2026-01-27,15:58,Card,6.4
SLM-100875,Colombo,Colombo,Member,Female,Electronics,3183.94,2,7514.1,2026-02-16,16:58,eZ Cash,8.0
SLM-100876,Galle,Galle,Member,Male,Beverages,204.7,1,184.23,2026-02-22,14:44,Cash,6.9
SLM-100877,Galle,Galle,Member,Female,Beverages,495.26,2,891.47,2026-01-28,20:47,Card,5.4
SLM-100878,Kandy,Kandy,Member,Female,Food,1876.59,4,7206.11,2026-02-09,16:21,eZ Cash,6.3
SLM-100879,Kandy,Kandy,Member,Male,Electronics,6158.96,3,17737.8,2026-01-23,14:14,Card,5.1
SLM-100880,Kandy,Kandy,Member,Male,Electronics,4349.38,5,20877.02,2026-02-28,14:46,Card,8.6
SLM-100881,Galle,Galle,Normal,Male,Personal Care,805.35,4,2899.26,2026-01-27,14:18,Cash,7.5
SLM-100882,Colombo,Colombo,Member,Female,Food,862.79,5,5090.46,2026-01-16,16:38,eZ Cash,7.6
SLM-100883,Colombo,Colombo,Normal,Male,Household,3394.06,3,12014.97,2026-02-07,16:31,Cash,9.9
SLM-100884,Colombo,Colombo,Member,Male,Household,1075.42,3,3806.99,2026-02-10,12:55,eZ Cash,6.9
SLM-100885,Colombo,Colombo,Member,Female,Household,2352.59,2,5552.11,2026-02-11,15:57,Card,7.5
SLM-100886,Kandy,Kandy,Member,Female,Food,1705.75,1,1637.52,2026-01-07,15:13,Cash,7.4
SLM-100887,Colombo,Colombo,Normal,Female,Personal Care,1797.68,3,6363.79,2026-02-25,19:02,Card,7.5
SLM-100888,Kandy,Kandy,Member,Male,Food,224.39,6,1292.49,2026-01-16,21:26,Cash,6.2
SLM-100889,Colombo,Colombo,Member,Female,Household,3661.32,2,8640.72,2026-02-19,14:20,Cash,8.0
SLM-100890,Colombo,Colombo,Normal,Female,Household,1721.17,4,8123.92,2026-02-17,18:56,eZ Cash,8.4
SLM-100891,Colombo,Colombo,Member,Female,Food,2097.71,2,4950.6,2026-02-06,17:41,Card,5.1
SLM-100892,Galle,Galle,Member,Female,Electronics,5660.39,4,20377.4,2026-01-02,17:45,eZ Cash,6.5
SLM-100893,Colombo,Colombo,Normal,Female,Food,492.46,3,1743.31,2026-01-04,10:29,Cash,6.8
SLM-100894,Galle,Galle,Normal,Male,Food,1729.03,4,6224.51,2026-02-15,12:41,Cash,6.0
SLM-100895,Colombo,Colombo,Normal,Male,Household,3674.12,6,26012.77,2026-02-19,20:56,Card,9.3
SLM-100896,Colombo,Colombo,Normal,Male,Personal Care,825.92,4,3898.34,2026-02-14,14:50,Cash,6.2
SLM-100897,Kandy,Kandy,Normal,Male,Beverages,207.74,1,199.43,2026-01-25,11:23,Cash,6.7
SLM-100898,Colombo,Colombo,Normal,Female,Beverages,127.14,6,900.15,2026-01-03,17:56,Cash,6.9
SLM-100899,Colombo,Colombo,Normal,Male,Beverages ,301.91,6,2137.52,2026-01-08,15:45,Card,8.1
SLM-100900,Colombo,Colombo,Normal,Female,Food,242.8,6,1719.02,2026-01-22,13:53,eZ Cash,6.6
SLM-100901,Colombo,Colombo,Member,Female,Food,1279.21,6,9056.81,2026-02-22,09:46,Card,5.2
SLM-100902,Kandy,Kandy,Normal,Female,Food,1472.48,5,7067.9,2026-02-05,10:28,Card,8.0
SLM-100903,Galle,Galle,Member,Male,Personal Care,576.16,3,1555.63,2026-02-10,16:24,eZ Cash,8.5
SLM-100904,Kandy,Kandy,Normal,Female,Food,282.51,4,1084.84,2026-02-22,19:08,Cash,6.2
SLM-100905,Kandy,Kandy,Normal,Male,Food,1988.99,5,9547.15,2026-01-11,11:40,Card,6.5
SLM-100906,Colombo,Colombo,Normal,Female,Food,1709.04,2,4033.33,2026-01-25,14:58,Cash,6.7
SLM-100907,Colombo,Colombo,Normal,Female,Household,2817.22,4,13297.28,2026-01-26,18:25,Card,9.6
SLM-100908,Colombo,Colombo,Member,Female,Beverages,927.88,4,4379.59,2026-01-05,16:10,Cash,8.1
SLM-100909,Kandy,Kandy,Normal,Female,Food,1270.96,5,6100.61,2026-02-23,16:43,Card,5.5
SLM-100910,Colombo,Colombo,Normal,Female,Personal Care,2436.44,3,8625.0,2026-02-12,18:17,Card,
SLM-100911,Kandy,Kandy,Normal,Male,Food,359.4,5,1725.12,2026-02-26,18:38,Cash,5.8
SLM-100912,Colombo,Colombo,Member,Male,Household,3681.76,3,13033.43,2026-02-03,14:50,eZ Cash,6.7
SLM-100913,Kandy,Kandy,Member,Male,Food,1962.08,5,9417.98,2026-01-17,16:51,Card,7.0
SLM-100914,Galle,Galle,Member,Male,Personal Care,924.86,3,2497.12,2026-02-16,13:27,Cash,9.1
SLM-100915,Kandy,Kandy,Member,Male,Personal Care,2459.4,1,2361.02,2026-01-31,10:58,Cash,6.3
SLM-100916,Galle,Galle,Normal,Male,Household,2207.58,4,7947.29,2026-01-22,20:28,Card,7.6
SLM-100917,Kandy,Kandy,Member,Female,Beverages,553.66,3,1594.54,2026-02-18,14:18,Cash,6.8
SLM-100918,Colombo,Colombo,Member,Male,Personal Care,1267.29,5,7477.01,2026-01-02,13:48,eZ Cash,8.1
SLM-100919,Kandy,Kandy,Normal,Female,Electronics,2007.4,2,3854.21,2026-02-12,18:50,eZ Cash,8.2
SLM-100920,Colombo,Colombo,Normal,Female,Beverages,252.4,2,595.66,2026-02-25,20:36,Card,7.1
SLM-100921,Colombo,Colombo,Normal,Male,Household,1241.75,2,2930.53,2026-02-26,16:36,Cash,5.4
SLM-100922,Kandy,Kandy,Normal,Male,Beverages,586.65,2,1126.37,2026-01-10,20:57,Cash,7.8
SLM-100923,Kandy,Kandy,Member,Female,Beverages,233.04,2,447.44,2026-02-19,18:58,Card,6.5
SLM-100924,Colombo,Colombo,Normal,Male,Food,2063.2,5,12172.88,2026-01-15,17:02,Cash,10.0
SLM-100925,Colombo,Colombo,Member,Female,Food,814.55,4,3844.68,2026-01-31,21:50,Card,5.6
SLM-100926,Galle,Galle,Normal,Male,Household,3087.03,3,8334.98,2026-02-17,17:36,Card,6.8
SLM-100927,Galle,Galle,Member,Female,Food,672.54,3,1815.86,2026-01-15,19:52,Cash,7.3
SLM-100928,Galle,Galle,Normal,Female,Personal Care,1699.53,6,9177.46,2026-02-18,20:41,eZ Cash,7.6
SLM-100929,Kandy,Kandy,Member,Female,Household,806.69,1,774.42,2026-01-22,16:15,Cash,6.6
SLM-100930,Galle,Galle,Member,Male,Beverages,523.53,1,471.18,2026-02-01,16:08,eZ Cash,7.4
SLM-100931,Kandy,Kandy,Member,Male,Household,2555.5,1,2453.28,2026-01-25,14:46,Cash,6.7
SLM-100932,Colombo,Colombo,Normal,Male,Beverages,304.56,5,1796.9,2026-01-16,17:39,Card,8.0
SLM-100933,Kandy,Kandy,Member,Male,Food,1460.37,5,7009.78,2026-02-22,16:23,eZ Cash,6.2
SLM-100934,Kandy,Kandy,Member,Female,Household,1467.94,2,2818.44,2026-01-16,09:51,eZ Cash,6.7
SLM-100935,Kandy,Kandy,Normal,Male,Food,1466.95,3,4224.82,2026-02-14,10:04,Card,7.3
SLM-100936,Colombo,Colombo,Member,Male,Electronics,1959.19,3,6935.53,2026-01-23,13:12,Cash,5.9
SLM-100937,Kandy,Kandy,Normal,Male,Electronics,9337.38,2,17927.77,2026-01-21,10:19,Cash,9.8
SLM-100938,Kandy,Kandy,Normal,Female,Food,742.82,3,2139.32,2026-02-25,21:25,Card,5.7
SLM-100939,Kandy,Kandy,Normal,Male,Electronics,2035.91,4,7817.89,2026-03-01,14:35,Cash,5.7
SLM-100940,Kandy,Kandy,Normal,Male,Personal Care,1858.81,3,5353.37,2026-02-06,11:40,eZ Cash,7.5
SLM-100941,Colombo,Colombo,Member,Male,Food,244.5,7,2019.57,2026-01-12,18:46,Cash,8.9
SLM-100942,Galle,Galle,Normal,Male,Food,904.18,1,813.76,2026-01-14,11:13,Cash,6.7
SLM-100943,Colombo,Colombo,Normal,Female,Beverages,226.76,1,267.58,2026-01-22,09:36,Cash,5.7
SLM-100944,Galle,Galle,Normal,Male,Food,573.97,1,516.57,2026-02-01,09:00,eZ Cash,6.4
SLM-100945,Kandy,Kandy,Normal,Male,Beverages,888.05,5,4262.64,2026-01-22,21:45,Cash,7.2
SLM-100946,Colombo,Colombo,Normal,Female,Beverages,753.45,6,5334.43,2026-01-03,13:22,Card,8.2
SLM-100947,Colombo,Colombo,Normal,Female,Food,1643.44,4,7757.04,2026-02-11,16:43,Card,6.1
SLM-100948,Kandy,Kandy,Normal,Male,Personal Care,2186.31,6,12593.15,2026-01-15,11:24,Cash,7.5
SLM-100949,Colombo,Colombo,Member,Female,Food,725.24,7,5990.48,2026-01-07,17:35,eZ Cash,6.6
SLM-100950,Kandy,Kandy,Member,Female,Food,2136.37,6,12305.49,2026-01-04,17:29,Cash,5.9
SLM-100951,Galle,Galle,Normal,Male,Food,1383.84,6,7472.74,2026-01-29,11:34,Cash,7.2
SLM-100952,Kandy,Kandy,Normal,Female,Food,1834.04,7,12324.75,2026-02-03,19:14,Card,8.0
SLM-100953,Kandy,Kandy,Normal,Female,Household,731.57,2,1404.61,2026-02-14,14:09,Cash,7.0
SLM-100954,Galle,Galle,Normal,Male,Food,1772.82,7,11168.77,2026-01-24,19:55,Card,8.7
SLM-100955,Galle,Galle,Normal,Female,Food,1924.14,6,10390.36,2026-01-04,18:12,Cash,6.7
SLM-100956,Kandy,Kandy,Normal,Male,Personal Care,2299.55,7,15452.98,2026-02-13,17:31,Cash,7.0
SLM-100957,Kandy,Kandy,Member,Female,Household,1634.89,4,6277.98,2026-02-26,10:34,Card,9.1
SLM-100958,Colombo,Colombo,Member,Male,Food,1390.14,6,9842.19,2026-02-18,18:01,Card,9.5
SLM-100959,Galle,Galle,Member,Male,Food,1386.9,4,4992.84,2026-01-12,16:08,eZ Cash,7.1
SLM-100960,Colombo,Colombo,Member,Female,Beverages,828.18,1,977.25,2026-01-24,16:12,Cash,8.1
SLM-100961,Colombo,Colombo,Normal,Male,Household,3355.38,5,19796.74,2026-01-02,08:02,eZ Cash,6.7
